age;FEV1_males_Lspline;FEV1_males_Mspline;FEV1_males_Sspline;FVC_males_Lspline;FVC_males_Mspline;FVC_males_Sspline;FEV1FVC_males_Lspline;FEV1FVC_males_Mspline;FEV1FVC_males_Sspline;FEF25_75_males_Mspline;FEF25_75_males_Sspline;FEF25_75_males_Lspline;FEF75_males_Lspline;FEF75_males_Mspline;FEF75_males_Sspline;FEV1_females_Lspline;FEV1_females_Mspline;FEV1_females_Sspline;FVC_females_Lspline;FVC_females_Mspline;FVC_females_Sspline;FEV1FVC_females_Lspline;FEV1FVC_females_Mspline;FEV1FVC_females_Sspline;FEF25_75_females_Mspline;FEF25_75_females_Sspline;FEF25_75_females_Lspline;FEF75_females_Lspline;FEF75_females_Mspline;FEF75_females_Sspline
60.5;0;-0.1199436626;0.0722280903;0;-0.0991257375;0.0759045771;0.012539761;-0.0198962;0.0518557268;-0.163717187;0.0909949;0;0;-0.295227239;0.1469212678;0;-0.0795052325;0.053636597;0;-0.067412186;0.05015147;0;-0.0105868495;0.0119396876;-0.107824004;0.076380719;0;-0.01294656;-0.2528333875;2.678097
60.75;0;-0.1228063624;0.0748180858;0;-0.1015973137;0.0777381712;0.009455613;-0.02025106;0.0548252638;-0.168052963;0.09301254;0;0;-0.301883405;0.1489313447;0;-0.0822440431;0.0558799403;0;-0.0699788641;0.05257439;0;-0.0107264769;0.0140422065;-0.111570735;0.0785300983;0;-0.01369602;-0.2594807974;2.68852385
61;0;-0.1256800286;0.0774166917;0;-0.1040788765;0.0795735987;0.0063707234;-0.02060533;0.0578060288;-0.172400404;0.09503183;0;0;-0.30854934;0.150937207;0;-0.0849958406;0.0581254206;0;-0.0725566655;0.05499788;0;-0.0108683318;0.0161586681;-0.115326587;0.0806777542;0;-0.01444873;-0.266136527;2.69891075
61.25;0;-0.1285642285;0.0800235134;0;-0.1065699043;0.0814107487;0.0032855955;-0.02095906;0.0607973416;-0.176758785;0.09705258;0;0;-0.315223293;0.1529387869;0;-0.0877604965;0.0603728107;0;-0.0751453412;0.0574217;0;-0.0110125036;0.0182885165;-0.119091165;0.082823543;0;-0.0152047;-0.2727990338;2.70925794
61.5;0;-0.1314583901;0.0826379972;0;-0.1090697976;0.0832494768;0.0002006093;-0.02131225;0.063798537;-0.1811274;0.09907459;0;0;-0.321903683;0.1549360146;0;-0.0905380079;0.0626219023;0;-0.0777447497;0.05984565;0;-0.0111590414;0.0204313246;-0.122864081;0.0849673247;0;-0.01596391;-0.2794668621;2.71956565
61.75;0;-0.1343619167;0.0852595742;0;-0.1115779297;0.0850896462;-0.0028839078;-0.02166494;0.0668089449;-0.185505555;0.1010977;0;0;-0.328588997;0.1569288211;0;-0.0933284165;0.0648724912;0;-0.0803547431;0.06226957;0;-0.0113080156;0.0225866996;-0.126644957;0.0871089625;0;-0.01672633;-0.2861386317;2.72983414
62;0;-0.1372741752;0.0878876913;0;-0.114093666;0.0869311336;-0.0059676644;-0.02201714;0.0698279154;-0.189892576;0.1031217;0;0;-0.335277649;0.1589171423;0;-0.0961317733;0.0671243818;0;-0.0829751325;0.06469334;0;-0.0114595292;0.0247542553;-0.130433424;0.0892483233;0;-0.01749194;-0.2928130316;2.74006363
62.25;0;-0.1401944969;0.0905217594;0;-0.1166163507;0.0887738168;-0.0090503962;-0.02236885;0.0728547599;-0.1942878;0.1051464;0;0;-0.341968096;0.1609009156;0;-0.0989481146;0.0693773907;0;-0.0856057275;0.06711687;0;-0.0116136795;0.0269336072;-0.134229117;0.0913852772;0;-0.01826071;-0.2994887936;2.75025438
62.5;0;-0.1431221605;0.0931610138;0;-0.1191452628;0.0906175597;-0.0121319055;-0.0227201;0.075888637;-0.19869058;0.1071717;0;0;-0.348659008;0.1628800783;0;-0.1017774413;0.0716313494;0;-0.088246444;0.06954012;0;-0.0117704458;0.0291243839;-0.138031683;0.0935196974;0;-0.01903264;-0.3061646316;2.76040662
62.75;0;-0.1460564751;0.0958046203;0;-0.1216796922;0.0924622181;-0.0152120174;-0.02307093;0.0789286706;-0.203100284;0.1091973;0;0;-0.355349127;0.1648545691;0;-0.1046197525;0.073886105;0;-0.090897229;0.07196305;0;-0.0119297837;0.0313262216;-0.141840772;0.0956514605;0;-0.01980774;-0.3128392532;2.7705206
63;0;-0.1489968033;0.0984517568;0;-0.1242189519;0.0943076479;-0.018290553;-0.02342142;0.0819740037;-0.207516292;0.1112232;0;0;-0.362037258;0.1668243284;0;-0.1074750464;0.0761415079;0;-0.0935580312;0.07438566;0;-0.0120916456;0.0335387636;-0.145656046;0.0977804459;0;-0.02058601;-0.3195113466;2.78059656
63.25;0;-0.1519425763;0.1011015361;0;-0.1267624104;0.0961536975;-0.0213673398;-0.02377162;0.0850238109;-0.211938;0.1132491;0;0;-0.368722277;0.1687892986;0;-0.1103433448;0.0783974105;0;-0.0962288173;0.0768079;0;-0.0122559739;0.0357616788;-0.149477171;0.0999065364;0;-0.02136743;-0.3261796206;2.79063473
63.5;0;-0.1548933935;0.1037527729;0;-0.1293096157;0.0980001846;-0.0244423007;-0.02412153;0.0880772932;-0.216364817;0.1152749;0;0;-0.37540319;0.1707494253;0;-0.1132247164;0.0806536642;0;-0.0989096137;0.07922983;0;-0.0124226369;0.0379947316;-0.153303821;0.1020296175;0;-0.02215194;-0.3328429007;2.80063537
63.75;0;-0.1578488861;0.1064042466;0;-0.1318601779;0.0998469212;-0.0275153941;-0.02447114;0.0911336893;-0.220796162;0.1173005;0;0;-0.382079009;0.1727046571;0;-0.1161192251;0.0829101224;0;-0.1016004327;0.08165148;0;-0.012591494;0.0402377117;-0.157135675;0.1041495774;0;-0.02293947;-0.3395000542;2.81059869
64;0;-0.1608086778;0.1090547636;0;-0.1344137192;0.1016937187;-0.0305865811;-0.02482044;0.0941922604;-0.225231471;0.1193257;0;0;-0.388748736;0.1746549445;0;-0.1190269354;0.0851666461;0;-0.1043012591;0.08407295;0;-0.0127624347;0.042490402;-0.160972422;0.1062663076;0;-0.02372995;-0.3461499966;2.82052495
64.25;0;-0.163772453;0.1117031346;0;-0.1369698933;0.1035403888;-0.0336558133;-0.02516941;0.0972522769;-0.22967019;0.1213503;0;0;-0.395411439;0.1766002397;0;-0.1219479357;0.087423097;0;-0.1070120772;0.08649428;0;-0.0129353712;0.0447525694;-0.164813755;0.1083797018;0;-0.02452329;-0.3527917625;2.83041437
64.5;0;-0.1667400725;0.1143479796;0;-0.1395284207;0.1053867225;-0.036722966;-0.02551808;0.1003130055;-0.234111778;0.1233742;0;0;-0.402066376;0.1785404967;0;-0.1248822849;0.0896793226;0;-0.1097328335;0.08891555;0;-0.0131102226;0.0470239324;-0.168659374;0.1104896569;0;-0.02531942;-0.359424605;2.84026719
64.75;0;-0.1697114811;0.1169879343;0;-0.1420890538;0.1072325062;-0.039787848;-0.0258665;0.1033737515;-0.238555705;0.1253972;0;0;-0.408712874;0.1804756702;0;-0.1278300441;0.0919351748;0;-0.1124634643;0.09133679;0;-0.0132869225;0.0493042175;-0.172508986;0.1125960721;0;-0.02611824;-0.3660478439;2.85008364
65;0;-0.1726866335;0.1196217151;0;-0.1446515497;0.1090775315;-0.0428502637;-0.02621474;0.1064338383;-0.243001453;0.1274193;0;0;-0.41535026;0.1824057158;0;-0.1307912904;0.0941905083;0;-0.1152038962;0.09375804;0;-0.0134654283;0.0515931668;-0.176362302;0.1146988491;0;-0.02691967;-0.3726607829;2.85986397
65.25;0;-0.1756654719;0.122248118;0;-0.1472156536;0.1109215993;-0.045910035;-0.02656286;0.1094926367;-0.247448517;0.1294403;0;0;-0.421977873;0.1843305917;0;-0.133766081;0.0964451761;0;-0.1179540361;0.09617934;0;-0.0136457065;0.0538904998;-0.180219043;0.1167978924;0;-0.02772361;-0.3792627665;2.8696084
65.5;0;-0.1786478511;0.1248661732;0;-0.1497810288;0.112764538;-0.0489670033;-0.02691091;0.112549616;-0.251896401;0.13146;0;0;-0.428595147;0.1862502594;0;-0.1367543721;0.098699021;0;-0.1207137721;0.09860067;0;-0.0138276882;0.0561958691;-0.184078931;0.1188931087;0;-0.02852995;-0.3858532988;2.87931717
65.75;0;-0.1816336072;0.1274750198;0;-0.1523473165;0.114606187;-0.0520209991;-0.02725896;0.1156042961;-0.256344622;0.1334783;0;0;-0.43520153;0.1881646832;0;-0.1397561235;0.1009518828;0;-0.1234830042;0.101022;0;-0.0140112994;0.0585089285;-0.187941697;0.1209844073;0;-0.02933859;-0.3924318707;2.88899051
66;0;-0.184622554;0.130073911;0;-0.154914171;0.116446389;-0.0550718587;-0.02760706;0.1186562291;-0.260792705;0.1354952;0;0;-0.441796403;0.1900738306;0;-0.142771313;0.1032036031;0;-0.1262616238;0.1034434;0;-0.0141964791;0.0608293716;-0.191807076;0.1230716996;0;-0.03014943;-0.3989978842;2.89862865
66.25;0;-0.1876145198;0.1326621313;0;-0.157481267;0.1182849899;-0.0581194554;-0.02795527;0.121704972;-0.265240188;0.1375104;0;0;-0.448379135;0.1919776707;0;-0.1457998756;0.10545402;0;-0.1290494887;0.1058646;0;-0.014383164;0.0631569112;-0.19567481;0.1251548994;0;-0.03096239;-0.4055506863;2.90823182
66.5;0;-0.1906093974;0.1352390601;0;-0.1600483356;0.1201218475;-0.061163729;-0.02830362;0.124750102;-0.269686617;0.1395239;0;0;-0.454949138;0.1938761764;0;-0.1488416511;0.1077029416;0;-0.1318464331;0.1082857;0;-0.0145712417;0.0654912264;-0.199544646;0.1272339227;0;-0.03177738;-0.4120896409;2.91780026
66.75;0;-0.1936071266;0.137804108;0;-0.1626151474;0.1219568213;-0.0642046122;-0.02865216;0.1277912163;-0.27413155;0.1415355;0;0;-0.461505803;0.1957693222;0;-0.1518964816;0.1099501674;0;-0.1346522961;0.1107064;0;-0.0147605991;0.0678319865;-0.203416334;0.1293086878;0;-0.0325943;-0.4186141177;2.92733418
67;0;-0.1966076681;0.1403566984;0;-0.1651814951;0.1237897734;-0.0672420327;-0.02900093;0.1308279124;-0.278574555;0.1435452;0;0;-0.468048508;0.197657084;0;-0.154964235;0.1121954971;0;-0.1374669246;0.1131266;0;-0.0149511397;0.0701788562;-0.207289633;0.1313791151;0;-0.03341306;-0.4251234904;2.93683381
67.25;0;-0.1996110075;0.142896262;0;-0.1677472225;0.1256205689;-0.0702759148;-0.02934995;0.1338598074;-0.283015207;0.1455527;0;0;-0.474576676;0.1995394382;0;-0.1580447365;0.1144387336;0;-0.1402901432;0.1155463;0;-0.0151427659;0.0725315019;-0.211164303;0.1334451268;0;-0.03423357;-0.431617156;2.94629937
67.5;0;-0.2026170552;0.1454221971;0;-0.1703122443;0.1274490721;-0.073306173;-0.02969916;0.13688657;-0.287453093;0.1475581;0;0;-0.481089813;0.2014163606;0;-0.1611375878;0.1166796865;0;-0.1431216762;0.1179651;0;-0.0153353303;0.0748896071;-0.215040112;0.1355066476;0;-0.03505572;-0.4380945753;2.95573108
67.75;0;-0.2056256624;0.1479339314;0;-0.1728764569;0.1292751495;-0.0763326827;-0.0300485;0.1399079017;-0.291887807;0.1495612;0;0;-0.487587429;0.2032878266;0;-0.1642423431;0.118918169;0;-0.1459612214;0.120383;0;-0.0155286854;0.0772528567;-0.218916832;0.1375636038;0;-0.03587944;-0.4445552042;2.96512916
68;0;-0.2086366843;0.150430908;0;-0.1754397631;0.131098668;-0.0793552709;-0.03039789;0.1429235247;-0.296318954;0.1515619;0;0;-0.494069002;0.2051538128;0;-0.1673585666;0.1211539969;0;-0.1488084706;0.1227998;0;-0.0157226974;0.0796209323;-0.222794239;0.1396159238;0;-0.03670461;-0.4509984919;2.97449383
68.25;0;-0.2116499693;0.1529126279;0;-0.1780020681;0.1329194996;-0.0823737551;-0.03074727;0.1459331723;-0.300746176;0.15356;0;0;-0.500534007;0.2070142969;0;-0.1704858289;0.1233869889;0;-0.1516631132;0.1252154;0;-0.0159172429;0.0819935091;-0.226672097;0.1416635457;0;-0.03753114;-0.457423903;2.9838253
68.5;0;-0.2146652325;0.1553788213;0;-0.1805632526;0.1347375211;-0.0853879293;-0.03109654;0.1489366201;-0.30516922;0.1555556;0;0;-0.506981977;0.2088692613;0;-0.173623653;0.125616981;0;-0.1545248426;0.1276295;0;-0.0161121857;0.0843702;-0.230550118;0.1437064334;0;-0.03835893;-0.4638309319;2.99312378
68.75;0;-0.2176821947;0.1578292737;0;-0.1831232259;0.1365526121;-0.0883975824;-0.0314456;0.1519336529;-0.309587855;0.1575485;0;0;-0.513412455;0.2107186901;0;-0.1767715737;0.127843821;0;-0.1573933612;0.1300422;0;-0.0163074017;0.0867506117;-0.23442801;0.1457445566;0;-0.03918787;-0.4702190682;3.00238947
69;0;-0.2207005883;0.1602637985;0;-0.185681902;0.1383646555;-0.0914025009;-0.03179437;0.1549240621;-0.314001856;0.1595387;0;0;-0.51982499;0.2125625677;0;-0.1799291385;0.1300673621;0;-0.1602683684;0.1324532;0;-0.0165027819;0.0891343667;-0.238305487;0.1477778862;0;-0.04001784;-0.4765877981;3.01162258
69.25;0;-0.2237201394;0.1626823258;0;-0.188239191;0.1401735431;-0.0944024718;-0.03214275;0.1579076822;-0.318411002;0.1615261;0;0;-0.526219186;0.2144008799;0;-0.18309592;0.132287457;0;-0.1631495694;0.1348624;0;-0.0166982351;0.0915210757;-0.242182268;0.1498063939;0;-0.04084875;-0.4829366472;3.0208233
69.5;0;-0.2267405448;0.1650849012;0;-0.1907950143;0.1419791741;-0.0973973815;-0.03249066;0.1608843886;-0.32281508;0.1635105;0;0;-0.532594862;0.2162336167;0;-0.1862715378;0.1345039423;0;-0.1660366852;0.1372697;0;-0.0168936956;0.0939102955;-0.246058081;0.1518300524;0;-0.04168049;-0.48926532;3.02999184
69.75;0;-0.2297615132;0.167471601;0;-0.1933493031;0.143781451;-0.1003871478;-0.032838;0.1638540614;-0.327213878;0.165492;0;0;-0.538951913;0.2180607697;0;-0.1894556237;0.1367166539;0;-0.1689294368;0.1396748;0;-0.0170891131;0.0963015754;-0.249932656;0.1538488354;0;-0.04251296;-0.4955735619;3.03912839
70;0;-0.2327827516;0.1698425218;0;-0.1959019783;0.1455802811;-0.1033716931;-0.03318468;0.1668165781;-0.331607192;0.1674705;0;0;-0.545290228;0.2198823318;0;-0.1926478279;0.1389254321;0;-0.1718275572;0.1420775;0;-0.0172844426;0.0986944711;-0.25380573;0.1558627173;0;-0.04334605;-0.5018611149;3.04823313
70.25;0;-0.2358039645;0.1721977645;0;-0.1984529577;0.147375576;-0.1063509432;-0.03353063;0.1697718361;-0.335994821;0.1694459;0;0;-0.551609691;0.2216982985;0;-0.1958478126;0.1411301314;0;-0.1747307915;0.1444778;0;-0.0174796385;0.101088542;-0.257677047;0.1578716737;0;-0.04417966;-0.508127754;3.05730626
70.5;0;-0.2388248605;0.1745373741;0;-0.201002201;0.1491672431;-0.1093248251;-0.03387572;0.1727198092;-0.340376568;0.1714181;0;0;-0.557910157;0.2235086725;0;-0.1990552138;0.1433306428;0;-0.1776388811;0.1468754;0;-0.0176746479;0.1034833391;-0.261546355;0.1598756809;0;-0.04501367;-0.5143733925;3.06634796
70.75;0;-0.241845179;0.1768613692;0;-0.2035496902;0.15095519;-0.1122932692;-0.03421983;0.1756604848;-0.344752243;0.1733871;0;0;-0.564191482;0.2253134588;0;-0.2022696545;0.1455268651;0;-0.1805515574;0.1492703;0;-0.0178694217;0.1058784134;-0.265413408;0.1618747159;0;-0.04584797;-0.5205979384;3.07535842
71;0;-0.2448646973;0.179169778;0;-0.20609542;0.1527393258;-0.1152562101;-0.03456287;0.1785938498;-0.349121656;0.1753527;0;0;-0.570453537;0.2271126637;0;-0.2054907403;0.1477187029;0;-0.1834685335;0.1516623;0;-0.0180639173;0.1082733255;-0.269277963;0.1638687568;0;-0.04668244;-0.5268012581;3.08433784
71.25;0;-0.247883227;0.1814626775;0;-0.2086393917;0.1545195672;-0.118213543;-0.03490473;0.1815199208;-0.353484626;0.177315;0;0;-0.576696214;0.2289062955;0;-0.2087180615;0.1499060649;0;-0.1863895006;0.1540515;0;-0.0182580974;0.1106676549;-0.273139786;0.1658577823;0;-0.04751699;-0.5329831855;3.09328639
71.5;0;-0.2509006197;0.1837400818;0;-0.2111815915;0.1562958448;-0.1211651653;-0.03524534;0.1844387214;-0.357840974;0.1792739;0;0;-0.582919457;0.2306943654;0;-0.211951226;0.152088848;0;-0.1893141356;0.1564376;0;-0.0184519291;0.1130610095;-0.276998645;0.167841772;0;-0.04835153;-0.53914358;3.10220427
71.75;0;-0.2539167363;0.1860019779;0;-0.2137219916;0.1580680926;-0.1241109853;-0.03558462;0.1873502682;-0.362190525;0.1812293;0;0;-0.589123225;0.2324768849;0;-0.215189862;0.1542669514;0;-0.1922421216;0.1588206;0;-0.0186453865;0.1154530089;-0.280854314;0.1698207063;0;-0.04918598;-0.5452823063;3.11109167
72;0;-0.2569314373;0.1882483377;0;-0.2162605423;0.1598362459;-0.1270509183;-0.03592252;0.190254566;-0.366533108;0.1831812;0;0;-0.595307469;0.234253865;0;-0.2184336089;0.1564402767;0;-0.1951731434;0.1612003;0;-0.0188384507;0.1178432849;-0.284706572;0.1717945661;0;-0.05002026;-0.5513992404;3.11994878
72.25;0;-0.2599445468;0.1904791662;0;-0.2187971442;0.1616002463;-0.1299848824;-0.03625899;0.1931515964;-0.370868556;0.1851295;0;0;-0.601472126;0.2360253168;0;-0.2216821064;0.158608725;0;-0.1981068834;0.1635766;0;-0.0190311038;0.1202314872;-0.288555202;0.1737633334;0;-0.05085429;-0.5574942629;3.12877578
72.5;0;-0.2629558229;0.1926946694;0;-0.221331644;0.1633600541;-0.1329127801;-0.03659398;0.1960413187;-0.375196707;0.1870741;0;0;-0.607617174;0.2377912536;0;-0.2249349682;0.1607721944;0;-0.2010430225;0.1659493;0;-0.0192233089;0.1226173122;-0.292399991;0.1757269906;0;-0.05168799;-0.5635673132;3.13757285
72.75;0;-0.2659650147;0.1948952043;0;-0.2238638815;0.1651156424;-0.1358345062;-0.03692749;0.1989236886;-0.379517401;0.189015;0;0;-0.613742596;0.2395516898;0;-0.2281918096;0.1629305834;0;-0.2039812457;0.1683183;0;-0.0194150272;0.125000472;-0.296240733;0.1776855211;0;-0.05252129;-0.5696183414;3.14634018
73;0;-0.2689718713;0.1970812511;0;-0.2263936989;0.1668669922;-0.1387499434;-0.03725948;0.2017986711;-0.383830482;0.1909522;0;0;-0.619848355;0.241306641;0;-0.2314522525;0.1650837905;0;-0.2069212422;0.1706835;0;-0.019606221;0.1273806828;-0.300077224;0.1796389087;0;-0.05335413;-0.5756472808;3.15507795
73.25;0;-0.2719761459;0.199253281;0;-0.2289209402;0.1686140861;-0.1416589786;-0.03758994;0.2046662354;-0.3881358;0.1928855;0;0;-0.62593443;0.2430561226;0;-0.2347159234;0.1672317167;0;-0.2098627092;0.1730446;0;-0.0197968498;0.1297576764;-0.303909265;0.1815871381;0;-0.05418643;-0.5816540498;3.16378633
73.5;0;-0.2749775838;0.2014116523;0;-0.2314454297;0.1703569037;-0.1445615262;-0.03791885;0.2075263569;-0.392433205;0.194815;0;0;-0.632000856;0.2448001484;0;-0.2379824379;0.1693742738;0;-0.2128053365;0.1754016;0;-0.0199868691;0.1321312286;-0.307736663;0.1835301944;0;-0.05501815;-0.5876385649;3.1724655
73.75;0;-0.2779759264;0.2035566808;0;-0.2339669629;0.1720954281;-0.1474575115;-0.03824621;0.2103790162;-0.396722553;0.1967406;0;0;-0.638047667;0.2465387316;0;-0.2412514177;0.1715113819;0;-0.2157488091;0.1777544;0;-0.0201762424;0.1345011463;-0.311559226;0.1854680637;0;-0.05584924;-0.5936007399;3.18111563
74;0;-0.2809709301;0.2056886818;0;-0.2364853327;0.1738296443;-0.150346853;-0.03857201;0.2132242058;-0.401003703;0.1986622;0;0;-0.644074895;0.2482718851;0;-0.2445224884;0.173642973;0;-0.2186928119;0.1801027;0;-0.0203649397;0.1368672596;-0.315376768;0.1874007324;0;-0.05667963;-0.5995404925;3.18973692
74.25;0;-0.2839623618;0.2078079749;0;-0.2390003402;0.1755595345;-0.1532294615;-0.03889626;0.2160619303;-0.405276516;0.2005799;0;0;-0.650082598;0.2499996223;0;-0.2477952626;0.1757689921;0;-0.2216370282;0.1824465;0;-0.020552933;0.1392294079;-0.319189108;0.1893281876;0;-0.05750928;-0.6054577432;3.19832952
74.5;0;-0.2869499776;0.2099148574;0;-0.2415117954;0.1772850687;-0.1561052556;-0.03921897;0.2188921981;-0.409540857;0.2024935;0;0;-0.656070928;0.2517219584;0;-0.2510693328;0.1778894001;0;-0.2245811622;0.1847858;0;-0.0207401745;0.1415874499;-0.322996066;0.1912504171;0;-0.05833815;-0.6113524157;3.20689363
74.75;0;-0.2899335278;0.2120096525;0;-0.244019516;0.1790062149;-0.1589741675;-0.03954014;0.2217150284;-0.413796595;0.204403;0;0;-0.662040035;0.2534389092;0;-0.2543442842;0.1800041661;0;-0.2275249198;0.1871203;0;-0.0209266126;0.1439412687;-0.326797468;0.1931674091;0;-0.05916621;-0.6172244189;3.21542941
75;0;-0.29291276;0.2140926589;0;-0.2465233248;0.1807229408;-0.1618361615;-0.03985978;0.224530457;-0.418043602;0.2063083;0;0;-0.667990025;0.2551504925;0;-0.2576196994;0.1821132656;0;-0.2304680054;0.1894502;0;-0.0211121989;0.1462907609;-0.330593144;0.1950791526;0;-0.05999341;-0.6230736452;3.22393705
75.25;0;-0.2958874051;0.2161641979;0;-0.2490230403;0.1824352147;-0.1646912113;-0.04017788;0.2273385154;-0.422281752;0.2082095;0;0;-0.673920975;0.2568567274;0;-0.2608951692;0.1842166811;0;-0.2334101245;0.1917751;0;-0.0212968929;0.1486358285;-0.334382927;0.1969856371;0;-0.06081974;-0.6288999975;3.23241671
75.5;0;-0.2988572044;0.2182246251;0;-0.2515185232;0.1841429975;-0.1675392882;-0.04049446;0.230139232;-0.426510922;0.2101065;0;0;-0.67983295;0.2585576369;0;-0.2641702773;0.1863144095;0;-0.2363509687;0.1940952;0;-0.0214806686;0.1509763619;-0.338166652;0.1988868524;0;-0.06164514;-0.6347034272;3.24086858
75.75;0;-0.301821912;0.2202742854;0;-0.2540096543;0.1858462487;-0.1703803629;-0.0408095;0.2329326307;-0.430730994;0.2119993;0;0;-0.685726002;0.260253244;0;-0.2674446026;0.1884064494;0;-0.2392902217;0.1964104;0;-0.0216635058;0.1533122483;-0.341944161;0.200782789;0;-0.06246959;-0.6404838933;3.24929281
76;0;-0.3047812815;0.2223135327;0;-0.2564963164;0.1875449294;-0.1732144072;-0.04112299;0.2357187289;-0.43494185;0.2138877;0;0;-0.691600162;0.2619435716;0;-0.2707177335;0.1904927984;0;-0.2422275711;0.1987207;0;-0.0218453866;0.1556433798;-0.345715297;0.2026734381;0;-0.06329306;-0.646241359;3.25768959
76.25;0;-0.3077350669;0.2243427127;0;-0.2589783841;0.1892390029;-0.176041395;-0.04143493;0.2384975293;-0.439143377;0.2157718;0;0;-0.69745548;0.2636286423;0;-0.2739892697;0.1925734552;0;-0.2451627079;0.201026;0;-0.0220262972;0.157969666;-0.349479907;0.2045587912;0;-0.0641155;-0.6519757864;3.26605906
76.5;0;-0.3106830269;0.2263621468;0;-0.2614557199;0.1909284358;-0.1788612988;-0.04174534;0.241269;-0.443335463;0.2176516;0;0;-0.703292052;0.2653084778;0;-0.277258811;0.1946484247;0;-0.2480953198;0.2033263;0;-0.0222062223;0.160291066;-0.35323784;0.2064388403;0;-0.06493689;-0.6576871279;3.27440139
76.75;0;-0.3136249085;0.2283721737;0;-0.2639281731;0.1926132011;-0.1816740876;-0.04205422;0.2440331015;-0.447518002;0.2195269;0;0;-0.709109962;0.2669830997;0;-0.2805259683;0.196717714;0;-0.2510251002;0.2056216;0;-0.0223851489;0.1626075515;-0.356988952;0.2083135778;0;-0.0657572;-0.663375339;3.28271675
77;0;-0.3165604545;0.2303731561;0;-0.266395583;0.1942932756;-0.1844797205;-0.04236159;0.2467898066;-0.451690887;0.2213979;0;0;-0.71490926;0.2686525298;0;-0.2837903596;0.1987813317;0;-0.253951742;0.2079118;0;-0.0225630696;0.1649190961;-0.360733099;0.2101829969;0;-0.0665764;-0.6690403852;3.29100529
77.25;0;-0.3194894282;0.2323654431;0;-0.2688577969;0.1959686373;-0.1872781506;-0.04266748;0.2495390955;-0.455854014;0.2232643;0;0;-0.720690003;0.27031679;0;-0.2870516213;0.2008392837;0;-0.2568749458;0.210197;0;-0.0227399855;0.1672256682;-0.364470141;0.212047091;0;-0.06739446;-0.67468227;3.29926716
77.5;0;-0.322411644;0.2343493143;0;-0.2713146958;0.197639263;-0.1900693179;-0.0429719;0.2522809512;-0.460007285;0.2251263;0;0;-0.72645228;0.2719759018;0;-0.2903094323;0.2028915647;0;-0.2597944467;0.2124771;0;-0.0229159079;0.1695272101;-0.36819994;0.2139058539;0;-0.06821134;-0.6803011306;3.30750253
77.75;0;-0.3253269361;0.236325051;0;-0.2737661753;0.1993051304;-0.1928531531;-0.04327487;0.2550153659;-0.4641506;0.2269837;0;0;-0.732196188;0.2736298869;0;-0.293563489;0.2049381674;0;-0.2627099951;0.2147521;0;-0.0230908507;0.1718236607;-0.371922364;0.2157592801;0;-0.06902699;-0.685897126;3.31571154
78;0;-0.328235143;0.2382929351;0;-0.2762121339;0.2009662179;-0.1956295867;-0.04357641;0.2577423343;-0.468283865;0.2288365;0;0;-0.737921822;0.2752787669;0;-0.2968135002;0.2069790846;0;-0.2656213516;0.2170219;0;-0.0232648293;0.1741149593;-0.375637281;0.2176073643;0;-0.06984138;-0.6914704086;3.32389436
78.25;0;-0.3311361217;0.2402532311;0;-0.2786524829;0.2026225076;-0.1983985561;-0.04387655;0.2604618567;-0.472406986;0.2306848;0;0;-0.743629284;0.2769225631;0;-0.3000591757;0.2090143095;0;-0.2685282764;0.2192865;0;-0.0234378588;0.1764010463;-0.379344563;0.2194501016;0;-0.07065444;-0.6970211266;3.33205114
78.5;0;-0.3340297813;0.2422061617;0;-0.2810871613;0.2042739946;-0.2011600107;-0.04417529;0.263173935;-0.476519873;0.2325284;0;0;-0.749318698;0.2785612965;0;-0.3033002069;0.2110438405;0;-0.2714305112;0.2215458;0;-0.0236099549;0.1786818693;-0.383044086;0.2212874879;0;-0.07146614;-0.7025494531;3.34018203
78.75;0;-0.3369160424;0.2441519265;0;-0.2835161095;0.2059206799;-0.2039139209;-0.04447267;0.2658785795;-0.480622437;0.2343674;0;0;-0.754990175;0.2801949885;0;-0.3065362898;0.2130676786;0;-0.2743278013;0.2237998;0;-0.0237811339;0.1809573795;-0.386735726;0.2231195189;0;-0.07227641;-0.7080555671;3.34828718
79;0;-0.3397948312;0.2460907136;0;-0.2859392769;0.2075625665;-0.2066602833;-0.04476868;0.268575818;-0.484714593;0.2362017;0;0;-0.760643801;0.2818236621;0;-0.3097671325;0.2150858256;0;-0.2772199024;0.2260484;0;-0.0239514132;0.183227528;-0.390419365;0.2249461912;0;-0.0730852;-0.7135396518;3.35636675
79.25;0;-0.3426660752;0.248022713;0;-0.2883566167;0.2091996564;-0.2093990938;-0.04506334;0.271265675;-0.488796256;0.2380313;0;0;-0.766279655;0.2834473402;0;-0.3129924507;0.217098285;0;-0.2801065747;0.2282918;0;-0.0241208138;0.1854922626;-0.394094886;0.2267675016;0;-0.07389245;-0.7190018896;3.36442088
79.5;0;-0.3455296962;0.2499481339;0;-0.2907680868;0.2108319475;-0.2121303378;-0.04535668;0.2739481482;-0.492867344;0.2398562;0;0;-0.771897816;0.2850660456;0;-0.3162119589;0.2191050663;0;-0.2829875793;0.2305298;0;-0.0242893599;0.1877515222;-0.397762174;0.2285834472;0;-0.07469811;-0.724442473;3.37244973
